"TIMESTAMP","RECORD","Result_30cm_Avg","Result_50cm_Avg","Result_100cm_Avg","Result_150cm_Avg","Result_200cm_Avg","Result_300cm_Avg","Result_500cm_Avg","Result_700cm_Avg","Result_900cm_Avg","Result_30Ncm_Avg","Result_50Ncm_Avg","Result_60Ncm_Avg","Result_80Ncm_Avg","Result_100Ncm_Avg","BattV"
"2023-11-16 10:10:00",11512,7.571,0,0.005,12.37,32.21,18.61,21.08,17.51,20.92,19.9,3.642,2.741,0.631,0.364,13.52
"2023-11-16 10:20:00",11513,7.565,0,0.005,12.37,32.21,18.61,21.08,17.51,20.92,19.9,3.642,2.741,0.631,0.364,13.44
"2023-11-16 10:30:00",11514,7.561,0,0.005,12.36,32.2,18.61,21.08,17.51,20.92,19.9,3.642,2.741,0.631,0.364,13.4
"2023-11-16 10:40:00",11515,7.565,0,0.005,12.37,32.22,18.61,21.08,17.51,20.92,19.91,3.642,2.741,0.631,0.364,13.4
"2023-11-16 10:50:00",11516,7.563,0,0.005,12.37,32.21,18.6,21.08,17.51,20.92,19.91,3.642,2.742,0.631,0.364,13.39
"2023-11-16 11:00:00",11517,7.572,0,0.005,12.37,32.22,18.61,21.08,17.51,20.91,19.91,3.642,2.742,0.631,0.364,13.38
"2023-11-16 11:10:00",11518,7.573,0,0.005,12.38,32.23,18.6,21.08,17.51,20.92,19.92,3.642,2.742,0.631,0.364,13.38
"2023-11-16 11:20:00",11519,7.567,0,0.005,12.38,32.22,18.61,21.08,17.51,20.92,19.92,3.642,2.742,0.631,0.364,13.38
"2023-11-16 11:30:00",11520,7.566,0,0.005,12.37,32.22,18.61,21.08,17.51,20.92,19.92,3.642,2.742,0.631,0.364,13.33
"2023-11-16 11:40:00",11521,7.575,0,0.005,12.38,32.23,18.61,21.08,17.51,20.92,19.93,3.642,2.742,0.631,0.364,13.5
"2023-11-16 11:50:00",11522,7.573,0,0.005,12.38,32.24,18.61,21.08,17.51,20.92,19.93,3.642,2.742,0.631,0.364,13.41
"2023-11-16 12:00:00",11523,7.584,0,0.005,12.38,32.22,18.61,21.08,17.51,20.91,19.93,3.642,2.742,0.631,0.364,13.39
"2023-11-16 12:10:00",11524,7.589,0,0.005,12.38,32.24,18.61,21.08,17.5,20.91,19.93,3.642,2.742,0.631,0.364,13.39
"2023-11-16 12:20:00",11525,7.58,0,0.005,12.37,32.23,18.61,21.08,17.5,20.91,19.93,3.642,2.742,0.631,0.364,13.33
"2023-11-16 12:30:00",11526,7.589,0,0.005,12.39,32.25,18.61,21.08,17.51,20.92,19.94,3.642,2.742,0.631,0.364,13.34
"2023-11-16 12:40:00",11527,7.586,0,0.005,12.39,32.25,18.61,21.08,17.51,20.92,19.95,3.643,2.742,0.631,0.364,13.34
"2023-11-16 12:50:00",11528,7.588,0,0.005,12.39,32.25,18.61,21.08,17.51,20.92,19.95,3.644,2.742,0.631,0.364,13.4
"2023-11-16 13:00:00",11529,7.588,0,0.005,12.38,32.24,18.61,21.08,17.5,20.92,19.95,3.643,2.742,0.631,0.364,13.39
"2023-11-16 13:10:00",11530,7.594,0,0.005,12.39,32.25,18.61,21.08,17.5,20.91,19.95,3.642,2.742,0.631,0.364,13.41
"2023-11-16 13:20:00",11531,7.597,0,0.005,12.37,32.25,18.61,21.08,17.51,20.91,19.94,3.642,2.742,0.631,0.364,13.38
"2023-11-16 13:30:00",11532,7.595,0,0.005,12.38,32.26,18.61,21.08,17.51,20.91,19.95,3.642,2.742,0.631,0.364,13.34
"2023-11-16 13:40:00",11533,7.595,0,0.005,12.37,32.25,18.61,21.08,17.51,20.91,19.95,3.642,2.742,0.631,0.364,13.32
"2023-11-16 13:50:00",11534,7.601,0,0.005,12.39,32.25,18.62,21.08,17.51,20.91,19.96,3.642,2.742,0.63,0.364,13.5
"2023-11-16 14:00:00",11535,7.606,0,0.005,12.38,32.24,18.62,21.08,17.51,20.91,19.97,3.642,2.742,0.63,0.364,13.34
"2023-11-16 14:10:00",11536,7.602,0,0.005,12.39,32.25,18.61,21.08,17.51,20.91,19.97,3.642,2.742,0.63,0.364,13.36
"2023-11-16 14:20:00",11537,7.596,0,0.005,12.39,32.24,18.62,21.08,17.5,20.91,19.96,3.642,2.742,0.63,0.364,13.35
"2023-11-16 14:30:00",11538,7.607,0,0.005,12.38,32.25,18.61,21.07,17.51,20.9,19.97,3.642,2.741,0.63,0.364,13.34
"2023-11-16 14:40:00",11539,7.602,0,0.005,12.39,32.25,18.62,21.08,17.51,20.91,19.97,3.642,2.741,0.63,0.364,13.37
"2023-11-16 14:50:00",11540,7.598,0,0.005,12.38,32.25,18.61,21.08,17.51,20.91,19.97,3.642,2.74,0.63,0.364,13.36
"2023-11-16 15:00:00",11541,7.611,0,0.005,12.39,32.25,18.61,21.08,17.5,20.91,19.97,3.641,2.74,0.63,0.364,13.35
"2023-11-16 15:10:00",11542,7.619,0,0.005,12.38,32.25,18.62,21.08,17.51,20.91,19.97,3.641,2.74,0.629,0.364,13.4
"2023-11-16 15:20:00",11543,7.62,0,0.005,12.39,32.25,18.62,21.08,17.5,20.91,19.98,3.641,2.74,0.629,0.364,13.43
"2023-11-16 15:30:00",11544,7.623,0,0.005,12.38,32.25,18.61,21.08,17.5,20.91,19.97,3.64,2.74,0.629,0.364,13.44
"2023-11-16 15:40:00",11545,7.623,0,0.005,12.38,32.25,18.61,21.08,17.5,20.9,19.97,3.64,2.74,0.629,0.364,13.53
"2023-11-16 15:50:00",11546,7.623,0,0.005,12.38,32.25,18.61,21.08,17.5,20.9,19.97,3.64,2.74,0.629,0.364,13.52
"2023-11-16 16:00:00",11547,7.623,0,0.005,12.38,32.25,18.61,21.08,17.5,20.9,19.97,3.64,2.74,0.629,0.364,13.53
"2023-11-16 16:10:00",11548,7.623,0,0.005,12.38,32.25,18.61,21.08,17.5,20.9,19.97,3.64,2.739,0.629,0.364,13.57
"2023-11-16 16:20:00",11549,7.622,0,0.005,12.38,32.25,18.61,21.08,17.5,20.9,19.97,3.64,2.738,0.629,0.364,13.58
"2023-11-16 16:30:00",11550,7.62,0,0.005,12.38,32.25,18.61,21.07,17.5,20.9,19.97,3.64,2.738,0.629,0.364,13.58
"2023-11-16 16:40:00",11551,7.619,0,0.005,12.37,32.24,18.61,21.07,17.5,20.9,19.97,3.64,2.738,0.629,0.364,13.57
"2023-11-16 16:50:00",11552,7.619,0,0.005,12.37,32.24,18.61,21.07,17.5,20.9,19.97,3.64,2.738,0.629,0.364,13.57
"2023-11-16 17:00:00",11553,7.619,0,0.005,12.37,32.24,18.61,21.07,17.5,20.9,19.97,3.64,2.738,0.629,0.364,13.52
"2023-11-16 17:10:00",11554,7.617,0,0.005,12.37,32.24,18.61,21.07,17.5,20.9,19.96,3.64,2.738,0.629,0.363,13.42
"2023-11-16 17:20:00",11555,7.615,0,0.005,12.37,32.23,18.61,21.07,17.5,20.9,19.96,3.64,2.738,0.629,0.363,13.34
"2023-11-16 17:30:00",11556,7.613,0,0.005,12.37,32.23,18.61,21.07,17.5,20.9,19.96,3.64,2.737,0.629,0.363,13.28
"2023-11-16 17:40:00",11557,7.612,0,0.005,12.37,32.23,18.61,21.07,17.5,20.9,19.96,3.64,2.737,0.629,0.363,13.23
"2023-11-16 17:50:00",11558,7.608,0,0.005,12.37,32.23,18.61,21.07,17.5,20.9,19.95,3.64,2.736,0.629,0.363,13.19
"2023-11-16 18:00:00",11559,7.607,0,0.005,12.37,32.22,18.61,21.07,17.5,20.9,19.95,3.639,2.736,0.628,0.363,13.16
"2023-11-16 18:10:00",11560,7.605,0,0.005,12.36,32.22,18.61,21.07,17.5,20.9,19.94,3.639,2.736,0.628,0.363,13.12
"2023-11-16 18:20:00",11561,7.602,0,0.005,12.36,32.22,18.61,21.07,17.5,20.9,19.94,3.639,2.736,0.628,0.363,13.09
"2023-11-16 18:30:00",11562,7.6,0,0.005,12.36,32.22,18.61,21.07,17.5,20.9,19.93,3.639,2.736,0.628,0.363,13.07
"2023-11-16 18:40:00",11563,7.598,0,0.005,12.36,32.22,18.6,21.07,17.5,20.9,19.93,3.639,2.736,0.628,0.363,13.05
"2023-11-16 18:50:00",11564,7.594,0,0.005,12.36,32.22,18.6,21.07,17.5,20.9,19.93,3.638,2.736,0.628,0.363,13.03
"2023-11-16 19:00:00",11565,7.589,0,0.005,12.36,32.21,18.6,21.07,17.5,20.9,19.92,3.638,2.736,0.628,0.363,13.01
"2023-11-16 19:10:00",11566,7.585,0,0.005,12.36,32.21,18.6,21.07,17.5,20.9,19.92,3.638,2.736,0.628,0.363,13
"2023-11-16 19:20:00",11567,7.581,0,0.005,12.36,32.2,18.6,21.07,17.5,20.9,19.92,3.638,2.736,0.628,0.363,12.98
"2023-11-16 19:30:00",11568,7.577,0,0.005,12.36,32.2,18.6,21.07,17.5,20.9,19.91,3.638,2.736,0.628,0.363,12.98
"2023-11-16 19:40:00",11569,7.572,0,0.005,12.36,32.2,18.6,21.07,17.5,20.89,19.91,3.638,2.736,0.628,0.363,12.97
"2023-11-16 19:50:00",11570,7.57,0,0.005,12.36,32.2,18.6,21.07,17.5,20.89,19.91,3.638,2.735,0.628,0.363,12.96
"2023-11-16 20:00:00",11571,7.566,0,0.005,12.36,32.2,18.6,21.07,17.5,20.89,19.9,3.638,2.735,0.628,0.363,12.96
"2023-11-16 20:10:00",11572,7.562,0,0.005,12.36,32.2,18.6,21.07,17.5,20.89,19.9,3.638,2.735,0.628,0.363,12.95
"2023-11-16 20:20:00",11573,7.556,0,0.005,12.36,32.21,18.6,21.07,17.5,20.89,19.9,3.638,2.735,0.628,0.363,12.94
"2023-11-16 20:30:00",11574,7.551,0,0.005,12.36,32.21,18.59,21.07,17.5,20.89,19.89,3.638,2.735,0.628,0.363,12.94
"2023-11-16 20:40:00",11575,7.547,0,0.005,12.36,32.21,18.59,21.07,17.5,20.89,19.89,3.638,2.735,0.628,0.363,12.93
"2023-11-16 20:50:00",11576,7.543,0,0.005,12.36,32.21,18.59,21.06,17.5,20.89,19.89,3.637,2.735,0.628,0.363,12.93
"2023-11-16 21:00:00",11577,7.539,0,0.005,12.36,32.21,18.59,21.06,17.5,20.89,19.88,3.637,2.735,0.628,0.363,12.93
"2023-11-16 21:10:00",11578,7.533,0,0.005,12.36,32.21,18.59,21.06,17.5,20.89,19.88,3.636,2.735,0.628,0.363,12.93
"2023-11-16 21:20:00",11579,7.529,0,0.005,12.36,32.21,18.59,21.06,17.5,20.89,19.87,3.636,2.735,0.627,0.363,12.92
"2023-11-16 21:30:00",11580,7.525,0,0.005,12.36,32.21,18.59,21.06,17.5,20.89,19.87,3.635,2.735,0.628,0.363,12.92
"2023-11-16 21:40:00",11581,7.52,0,0.005,12.36,32.21,18.59,21.06,17.5,20.89,19.87,3.635,2.735,0.627,0.363,12.92
"2023-11-16 21:50:00",11582,7.514,0,0.005,12.36,32.21,18.59,21.06,17.5,20.88,19.87,3.635,2.735,0.627,0.363,12.92
"2023-11-16 22:00:00",11583,7.508,0,0.005,12.36,32.21,18.59,21.06,17.5,20.88,19.86,3.635,2.736,0.627,0.363,12.91
"2023-11-16 22:10:00",11584,7.504,0,0.005,12.36,32.21,18.59,21.06,17.5,20.88,19.86,3.635,2.735,0.627,0.363,12.91
"2023-11-16 22:20:00",11585,7.5,0,0.005,12.36,32.21,18.59,21.06,17.5,20.88,19.86,3.634,2.736,0.627,0.363,12.91
"2023-11-16 22:30:00",11586,7.498,0,0.005,12.36,32.21,18.59,21.06,17.5,20.88,19.85,3.633,2.735,0.627,0.363,12.91
"2023-11-16 22:40:00",11587,7.494,0,0.005,12.36,32.21,18.59,21.06,17.5,20.88,19.85,3.633,2.735,0.627,0.363,12.91
"2023-11-16 22:50:00",11588,7.49,0,0.005,12.36,32.21,18.59,21.06,17.49,20.88,19.85,3.633,2.735,0.627,0.363,12.91
"2023-11-16 23:00:00",11589,7.487,0,0.005,12.36,32.21,18.59,21.06,17.49,20.88,19.85,3.633,2.735,0.627,0.363,12.9
"2023-11-16 23:10:00",11590,7.483,0,0.005,12.36,32.21,18.59,21.06,17.49,20.88,19.84,3.633,2.735,0.627,0.363,12.9
"2023-11-16 23:20:00",11591,7.478,0,0.005,12.36,32.21,18.59,21.06,17.49,20.88,19.84,3.633,2.735,0.627,0.363,12.9
"2023-11-16 23:30:00",11592,7.474,0,0.005,12.36,32.21,18.59,21.06,17.49,20.88,19.84,3.633,2.735,0.627,0.363,12.9
"2023-11-16 23:40:00",11593,7.469,0,0.005,12.36,32.21,18.59,21.06,17.49,20.88,19.84,3.633,2.735,0.627,0.363,12.9
"2023-11-16 23:50:00",11594,7.466,0,0.005,12.37,32.21,18.59,21.06,17.49,20.88,19.83,3.633,2.735,0.627,0.363,12.89
"2023-11-16 24:00:00",11595,7.462,0,0.005,12.36,32.22,18.59,21.06,17.49,20.88,19.83,3.631,2.735,0.627,0.363,12.89
"2023-11-17 00:10:00",11596,7.457,0,0.005,12.37,32.22,18.59,21.06,17.49,20.88,19.83,3.631,2.735,0.627,0.363,12.89
"2023-11-17 00:20:00",11597,7.453,0,0.005,12.37,32.22,18.59,21.06,17.49,20.88,19.83,3.631,2.734,0.627,0.363,12.89
"2023-11-17 00:30:00",11598,7.45,0,0.005,12.37,32.22,18.59,21.06,17.49,20.88,19.83,3.631,2.735,0.627,0.363,12.88
"2023-11-17 00:40:00",11599,7.445,0,0.005,12.37,32.22,18.59,21.06,17.49,20.88,19.82,3.631,2.735,0.627,0.363,12.88
"2023-11-17 00:50:00",11600,7.442,0,0.005,12.37,32.22,18.59,21.06,17.49,20.88,19.82,3.63,2.734,0.627,0.363,12.87
"2023-11-17 01:00:00",11601,7.438,0,0.005,12.36,32.22,18.59,21.06,17.49,20.88,19.82,3.63,2.735,0.627,0.363,12.87
"2023-11-17 01:10:00",11602,7.435,0,0.005,12.36,32.22,18.59,21.06,17.49,20.88,19.82,3.629,2.734,0.627,0.363,12.87
"2023-11-17 01:20:00",11603,7.432,0,0.005,12.36,32.22,18.59,21.06,17.49,20.88,19.82,3.629,2.734,0.627,0.363,12.87
"2023-11-17 01:30:00",11604,7.429,0,0.005,12.36,32.22,18.59,21.06,17.49,20.88,19.81,3.628,2.733,0.627,0.363,12.87
"2023-11-17 01:40:00",11605,7.426,0,0.005,12.36,32.22,18.59,21.06,17.49,20.87,19.81,3.629,2.734,0.627,0.363,12.86
"2023-11-17 01:50:00",11606,7.425,0,0.005,12.36,32.23,18.59,21.06,17.49,20.87,19.8,3.63,2.733,0.626,0.363,12.86
"2023-11-17 02:00:00",11607,7.425,0,0.005,12.37,32.23,18.59,21.06,17.49,20.87,19.78,3.633,2.734,0.626,0.363,12.86
"2023-11-17 02:10:00",11608,7.422,0,0.005,12.37,32.23,18.59,21.06,17.49,20.87,19.78,3.634,2.734,0.626,0.363,12.86
"2023-11-17 02:20:00",11609,7.422,0,0.005,12.37,32.23,18.59,21.06,17.49,20.87,19.79,3.629,2.732,0.626,0.363,12.85
"2023-11-17 02:30:00",11610,7.42,0,0.005,12.37,32.23,18.59,21.06,17.49,20.87,19.79,3.628,2.732,0.626,0.363,12.85
"2023-11-17 02:40:00",11611,7.418,0,0.005,12.37,32.23,18.59,21.06,17.49,20.87,19.81,3.628,2.731,0.626,0.363,12.85
"2023-11-17 02:50:00",11612,7.417,0,0.005,12.37,32.24,18.59,21.06,17.49,20.87,19.83,3.631,2.73,0.626,0.363,12.85
"2023-11-17 03:00:00",11613,7.415,0,0.005,12.37,32.24,18.59,21.06,17.48,20.87,19.83,3.631,2.73,0.626,0.363,12.84
"2023-11-17 03:10:00",11614,7.412,0,0.005,12.37,32.24,18.59,21.06,17.48,20.87,19.82,3.63,2.73,0.626,0.363,12.84
"2023-11-17 03:20:00",11615,7.411,0,0.004,12.37,32.24,18.59,21.05,17.48,20.87,19.82,3.629,2.728,0.626,0.363,12.84
"2023-11-17 03:30:00",11616,7.411,0,0.004,12.37,32.24,18.59,21.05,17.48,20.87,19.82,3.628,2.728,0.625,0.363,12.83
"2023-11-17 03:40:00",11617,7.41,0,0.004,12.36,32.24,18.58,21.05,17.48,20.86,19.82,3.627,2.728,0.625,0.363,12.83
"2023-11-17 03:50:00",11618,7.41,0,0.004,12.36,32.24,18.58,21.05,17.48,20.86,19.81,3.627,2.728,0.624,0.363,12.83
"2023-11-17 04:00:00",11619,7.412,0,0.004,12.36,32.24,18.58,21.05,17.48,20.86,19.8,3.627,2.727,0.624,0.363,12.83
"2023-11-17 04:10:00",11620,7.414,0,0.004,12.36,32.24,18.58,21.05,17.48,20.86,19.81,3.624,2.726,0.624,0.363,12.83
"2023-11-17 04:20:00",11621,7.408,0,0.004,12.36,32.23,18.58,21.05,17.48,20.86,19.81,3.624,2.726,0.624,0.363,12.82
"2023-11-17 04:30:00",11622,7.405,0,0.004,12.36,32.23,18.58,21.05,17.48,20.86,19.81,3.623,2.726,0.624,0.363,12.82
"2023-11-17 04:40:00",11623,7.4,0,0.004,12.36,32.23,18.58,21.05,17.48,20.86,19.81,3.623,2.725,0.624,0.363,12.81
"2023-11-17 04:50:00",11624,7.394,0,0.004,12.36,32.23,18.58,21.05,17.48,20.86,19.81,3.622,2.725,0.624,0.363,12.81
"2023-11-17 05:00:00",11625,7.39,0,0.004,12.36,32.23,18.58,21.05,17.48,20.86,19.81,3.621,2.725,0.623,0.362,12.81
"2023-11-17 05:10:00",11626,7.387,0,0.004,12.36,32.23,18.58,21.05,17.48,20.86,19.81,3.62,2.724,0.623,0.362,12.81
"2023-11-17 05:20:00",11627,7.383,0,0.004,12.36,32.23,18.58,21.05,17.48,20.86,19.81,3.619,2.724,0.623,0.362,12.81
"2023-11-17 05:30:00",11628,7.378,0,0.004,12.36,32.23,18.58,21.05,17.48,20.86,19.8,3.619,2.724,0.623,0.362,12.8
"2023-11-17 05:40:00",11629,7.374,0,0.004,12.36,32.22,18.58,21.05,17.48,20.86,19.8,3.619,2.724,0.623,0.362,12.8
"2023-11-17 05:50:00",11630,7.372,0,0.004,12.36,32.22,18.58,21.05,17.48,20.86,19.75,3.612,2.724,0.623,0.362,12.8
"2023-11-17 06:00:00",11631,7.372,0,0.004,12.35,32.22,18.58,21.05,17.48,20.86,19.75,3.61,2.723,0.623,0.362,12.8
"2023-11-17 06:10:00",11632,7.371,0,0.004,12.35,32.22,18.58,21.05,17.48,20.86,19.75,3.61,2.722,0.623,0.362,12.79
"2023-11-17 06:20:00",11633,7.37,0,0.004,12.35,32.21,18.58,21.05,17.48,20.86,19.74,3.61,2.722,0.623,0.362,12.8
"2023-11-17 06:30:00",11634,7.37,0,0.004,12.35,32.21,18.57,21.05,17.48,20.86,19.74,3.61,2.722,0.623,0.362,12.84
"2023-11-17 06:40:00",11635,7.366,0,0.004,12.35,32.21,18.57,21.05,17.48,20.86,19.74,3.609,2.721,0.623,0.362,12.92
"2023-11-17 06:50:00",11636,7.366,0,0.004,12.35,32.2,18.57,21.05,17.48,20.86,19.73,3.608,2.72,0.623,0.362,13.07
"2023-11-17 07:00:00",11637,7.364,0,0.004,12.35,32.2,18.57,21.05,17.48,20.86,19.73,3.607,2.72,0.623,0.362,13.34
"2023-11-17 07:10:00",11638,7.364,0,0.004,12.35,32.2,18.57,21.05,17.48,20.86,19.73,3.606,2.72,0.623,0.362,13.79
"2023-11-17 07:20:00",11639,7.36,0,0.004,12.35,32.2,18.57,21.05,17.48,20.86,19.73,3.605,2.72,0.623,0.362,14.38
"2023-11-17 07:30:00",11640,7.354,0,0.004,12.35,32.2,18.57,21.04,17.48,20.86,19.73,3.605,2.72,0.622,0.362,14.35
"2023-11-17 07:40:00",11641,7.353,0,0.004,12.35,32.2,18.57,21.04,17.48,20.85,19.73,3.605,2.72,0.622,0.362,14.37
"2023-11-17 07:50:00",11642,7.356,0,0.004,12.35,32.2,18.57,21.04,17.48,20.85,19.72,3.604,2.72,0.622,0.362,14.36
"2023-11-17 08:00:00",11643,7.355,0,0.004,12.35,32.2,18.57,21.04,17.48,20.85,19.72,3.603,2.719,0.622,0.362,14.36
"2023-11-17 08:10:00",11644,7.356,0,0.004,12.35,32.2,18.57,21.04,17.48,20.85,19.72,3.603,2.718,0.622,0.362,14.27
"2023-11-17 08:20:00",11645,7.349,0,0.004,12.35,32.19,18.57,21.04,17.48,20.85,19.72,3.602,2.718,0.622,0.362,14.37
"2023-11-17 08:30:00",11646,7.349,0,0.004,12.34,32.19,18.57,21.04,17.48,20.85,19.72,3.602,2.718,0.623,0.362,14.19
"2023-11-17 08:40:00",11647,7.345,0,0.004,12.34,32.18,18.57,21.04,17.48,20.85,19.72,3.601,2.718,0.623,0.362,14.21
"2023-11-17 08:50:00",11648,7.345,0,0.004,12.34,32.19,18.57,21.04,17.48,20.85,19.72,3.599,2.717,0.623,0.362,14.19
"2023-11-17 09:00:00",11649,7.346,0,0.004,12.34,32.18,18.56,21.04,17.47,20.85,19.73,3.598,2.716,0.623,0.362,14.18
"2023-11-17 09:10:00",11650,7.343,0,0.004,12.34,32.19,18.56,21.04,17.47,20.85,19.73,3.598,2.716,0.623,0.362,14.19
"2023-11-17 09:20:00",11651,7.347,0,0.004,12.35,32.18,18.55,21.04,17.48,20.85,19.72,3.598,2.716,0.623,0.362,14.19
"2023-11-17 09:30:00",11652,7.352,0,0.004,12.34,32.19,18.57,21.04,17.48,20.85,19.72,3.598,2.716,0.623,0.362,13.73
"2023-11-17 09:40:00",11653,7.354,0,0.004,12.34,32.19,18.56,21.04,17.48,20.85,19.72,3.599,2.716,0.622,0.362,13.57
"2023-11-17 09:50:00",11654,7.348,0,0.004,12.33,32.19,18.56,21.04,17.48,20.85,19.72,3.598,2.716,0.622,0.362,13.6
"2023-11-17 10:00:00",11655,7.341,0,0.004,12.34,32.18,18.56,21.04,17.48,20.85,19.71,3.598,2.716,0.622,0.362,13.6
"2023-11-17 10:10:00",11656,7.345,0,0.004,12.34,32.19,18.56,21.04,17.47,20.84,19.71,3.598,2.716,0.622,0.362,13.57
"2023-11-17 10:20:00",11657,7.345,0,0.004,12.33,32.19,18.56,21.04,17.47,20.84,19.71,3.598,2.716,0.622,0.362,13.57
"2023-11-17 10:30:00",11658,7.352,0,0.004,12.34,32.18,18.55,21.04,17.47,20.84,19.71,3.597,2.716,0.622,0.362,13.53
"2023-11-17 10:40:00",11659,7.342,0,0.004,12.34,32.18,18.56,21.04,17.47,20.83,19.72,3.598,2.716,0.622,0.362,13.54
"2023-11-17 10:50:00",11660,7.34,0,0.004,12.34,32.2,18.56,21.04,17.47,20.84,19.72,3.596,2.716,0.622,0.362,13.54
"2023-11-17 11:00:00",11661,7.347,0,0.004,12.35,32.2,18.57,21.04,17.47,20.84,19.72,3.596,2.716,0.622,0.362,13.53
"2023-11-17 11:10:00",11662,7.355,0,0.004,12.35,32.2,18.56,21.04,17.47,20.84,19.71,3.596,2.716,0.622,0.362,13.52
"2023-11-17 11:20:00",11663,7.354,0,0.004,12.34,32.21,18.56,21.04,17.47,20.84,19.71,3.596,2.716,0.622,0.362,13.51
"2023-11-17 11:30:00",11664,7.358,0,0.004,12.34,32.21,18.56,21.04,17.47,20.84,19.71,3.595,2.716,0.622,0.362,13.51
"2023-11-17 11:40:00",11665,7.35,0,0.004,12.35,32.21,18.56,21.04,17.47,20.83,19.71,3.595,2.716,0.621,0.362,13.51
"2023-11-17 11:50:00",11666,7.35,0,0.004,12.35,32.19,18.57,21.04,17.47,20.84,19.7,3.593,2.716,0.621,0.362,13.48
"2023-11-17 12:00:00",11667,7.346,0,0.004,12.35,32.21,18.57,21.04,17.47,20.84,19.7,3.593,2.715,0.621,0.362,13.48
"2023-11-17 12:10:00",11668,7.351,0,0.004,12.35,32.22,18.57,21.04,17.47,20.84,19.69,3.593,2.715,0.621,0.362,13.48
"2023-11-17 12:20:00",11669,7.345,0,0.004,12.35,32.21,18.57,21.04,17.47,20.84,19.7,3.592,2.715,0.621,0.362,13.48
"2023-11-17 12:30:00",11670,7.356,0,0.004,12.34,32.21,18.57,21.04,17.47,20.84,19.69,3.592,2.714,0.621,0.362,13.44
"2023-11-17 12:40:00",11671,7.356,0,0.004,12.35,32.23,18.57,21.04,17.47,20.84,19.69,3.591,2.714,0.621,0.362,13.43
"2023-11-17 12:50:00",11672,7.363,0,0.004,12.35,32.21,18.56,21.04,17.47,20.83,19.69,3.591,2.714,0.621,0.362,13.42
"2023-11-17 13:00:00",11673,7.367,0,0.004,12.36,32.23,18.57,21.03,17.47,20.84,19.69,3.591,2.714,0.621,0.362,13.42
"2023-11-17 13:10:00",11674,7.369,0,0.004,12.36,32.22,18.58,21.04,17.47,20.83,19.69,3.591,2.714,0.621,0.362,13.4
"2023-11-17 13:20:00",11675,7.371,0,0.004,12.36,32.23,18.57,21.04,17.47,20.84,19.68,3.591,2.714,0.621,0.361,13.4
"2023-11-17 13:30:00",11676,7.369,0,0.004,12.36,32.24,18.58,21.04,17.46,20.84,19.68,3.591,2.714,0.621,0.362,13.42
"2023-11-17 13:40:00",11677,7.365,0,0.004,12.36,32.23,18.57,21.04,17.46,20.83,19.68,3.59,2.714,0.621,0.362,13.41
"2023-11-17 13:50:00",11678,7.37,0,0.004,12.35,32.24,18.58,21.04,17.46,20.82,19.67,3.589,2.713,0.621,0.361,13.42
"2023-11-17 14:00:00",11679,7.38,0,0.004,12.33,32.23,18.58,21.04,17.47,20.83,19.67,3.589,2.713,0.62,0.362,13.39
"2023-11-17 14:10:00",11680,7.378,0,0.004,12.35,32.24,18.57,21.03,17.47,20.83,19.67,3.589,2.712,0.62,0.362,13.4
"2023-11-17 14:20:00",11681,7.382,0,0.004,12.34,32.24,18.58,21.04,17.47,20.83,19.67,3.587,2.712,0.62,0.361,13.4
"2023-11-17 14:30:00",11682,7.387,0,0.004,12.34,32.24,18.57,21.03,17.47,20.83,19.67,3.586,2.712,0.62,0.361,13.4
"2023-11-17 14:40:00",11683,7.382,0,0.004,12.35,32.24,18.58,21.03,17.47,20.83,19.67,3.586,2.712,0.62,0.361,13.45
"2023-11-17 14:50:00",11684,7.38,0,0.005,12.35,32.23,18.57,21.03,17.47,20.83,19.67,3.586,2.712,0.62,0.361,13.39
"2023-11-17 15:00:00",11685,7.381,0,0.005,12.35,32.24,18.58,21.03,17.47,20.83,19.66,3.586,2.711,0.62,0.361,13.4
"2023-11-17 15:10:00",11686,7.393,0,0.005,12.35,32.24,18.57,21.03,17.47,20.83,19.66,3.585,2.71,0.62,0.361,13.49
"2023-11-17 15:20:00",11687,7.386,0,0.005,12.34,32.24,18.57,21.03,17.46,20.83,19.66,3.585,2.71,0.62,0.361,13.43
"2023-11-17 15:30:00",11688,7.392,0,0.005,12.34,32.23,18.57,21.03,17.47,20.83,19.66,3.584,2.71,0.62,0.361,13.43
"2023-11-17 15:40:00",11689,7.387,0,0.005,12.34,32.23,18.57,21.03,17.47,20.83,19.66,3.584,2.709,0.62,0.361,13.43
"2023-11-17 15:50:00",11690,7.396,0,0.005,12.34,32.24,18.57,21.03,17.47,20.83,19.66,3.586,2.708,0.619,0.361,13.45
"2023-11-17 16:00:00",11691,7.396,0,0.005,12.34,32.24,18.57,21.03,17.47,20.83,19.66,3.586,2.708,0.619,0.361,13.5
"2023-11-17 16:10:00",11692,7.395,0,0.005,12.34,32.24,18.57,21.03,17.46,20.83,19.65,3.583,2.708,0.619,0.361,13.49
"2023-11-17 16:20:00",11693,7.394,0,0.005,12.34,32.23,18.57,21.03,17.46,20.83,19.65,3.583,2.708,0.619,0.361,13.52
"2023-11-17 16:30:00",11694,7.393,0,0.005,12.33,32.23,18.57,21.03,17.46,20.83,19.65,3.582,2.708,0.619,0.361,13.55
"2023-11-17 16:40:00",11695,7.391,0,0.005,12.33,32.22,18.57,21.03,17.46,20.83,19.65,3.582,2.708,0.619,0.361,13.6
