window_id,delay_days,mean_1m,start_theta
4,11.458333333333332,23.118033333333333,26.489666666666665
4,11.541666666666666,23.0432,26.489666666666665
4,11.625,22.95173333333333,26.489666666666665
4,11.708333333333332,22.8613,26.489666666666665
4,11.791666666666666,22.770666666666664,26.489666666666665
4,11.875,22.694366666666667,26.489666666666665
4,11.958333333333332,22.63543333333333,26.489666666666665
4,12.041666666666666,22.579233333333335,26.489666666666665
4,12.125,22.5245,26.489666666666665
4,12.208333333333332,22.4732,26.489666666666665
4,12.291666666666666,22.4115,26.489666666666665
4,12.375,22.32306666666667,26.489666666666665
4,12.458333333333332,22.1344,26.489666666666665
4,12.541666666666666,21.91723333333333,26.489666666666665
4,12.625,21.75093333333333,26.489666666666665
4,12.708333333333332,21.6275,26.489666666666665
4,12.791666666666666,21.535266666666665,26.489666666666665
4,12.875,21.4689,26.489666666666665
4,12.958333333333332,21.41283333333333,26.489666666666665
4,13.041666666666666,21.358666666666664,26.489666666666665
4,13.125,21.298266666666667,26.489666666666665
4,13.208333333333332,21.23623333333333,26.489666666666665
4,13.291666666666666,21.15123333333333,26.489666666666665
4,13.375,21.055733333333333,26.489666666666665
6,12.125000000000002,20.6816,20.6816
6,12.208333333333336,20.38213333333333,20.6816
6,12.291666666666668,20.26383333333333,20.6816
6,12.375000000000002,20.2393,20.6816
6,12.458333333333336,20.23913333333333,20.6816
6,12.541666666666668,20.241300000000003,20.6816
6,12.625000000000002,20.240166666666667,20.6816
6,12.708333333333336,20.232966666666663,20.6816
6,12.791666666666668,20.255766666666663,20.6816
6,12.875000000000002,20.264266666666668,20.6816
6,12.958333333333336,20.271300000000004,20.6816
6,13.041666666666668,20.23923333333333,20.6816
6,13.125000000000002,20.167233333333336,20.6816
6,13.208333333333336,20.079066666666662,20.6816
6,13.291666666666668,19.98593333333333,20.6816
6,13.375000000000002,19.923866666666665,20.6816
6,13.458333333333336,19.8712,20.6816
6,13.541666666666668,19.829600000000003,20.6816
6,13.625000000000002,19.790366666666667,20.6816
6,13.708333333333336,19.7603,20.6816
6,13.791666666666668,19.747366666666668,20.6816
6,13.875000000000002,19.6993,20.6816
6,13.958333333333336,19.644666666666662,20.6816
6,14.041666666666668,19.5595,20.6816
6,14.125000000000002,19.446266666666663,20.6816
6,14.208333333333336,19.321133333333336,20.6816
6,14.291666666666668,19.217633333333332,20.6816
6,14.375000000000002,19.1505,20.6816
6,14.458333333333336,19.108466666666665,20.6816
6,14.541666666666668,19.069366666666664,20.6816
6,14.625000000000002,19.033033333333336,20.6816
6,14.708333333333336,19.00156666666667,20.6816
6,14.791666666666668,18.98646666666667,20.6816
6,14.875000000000002,18.9496,20.6816
6,14.958333333333336,18.908066666666667,20.6816
6,15.041666666666668,18.837366666666668,20.6816
6,15.125000000000002,18.74953333333333,20.6816
6,15.208333333333336,18.637633333333333,20.6816
6,15.291666666666668,18.552633333333333,20.6816
6,15.375000000000002,18.4954,20.6816
6,15.458333333333336,18.4549,20.6816
6,15.541666666666668,18.41623333333333,20.6816
6,15.625000000000002,18.3847,20.6816
6,15.708333333333336,18.355633333333337,20.6816
6,15.791666666666668,18.340633333333333,20.6816
6,15.875000000000002,18.31133333333333,20.6816
6,15.958333333333336,18.27436666666667,20.6816
6,16.041666666666668,18.2177,20.6816
6,16.125,18.14723333333333,20.6816
6,16.208333333333336,18.069133333333333,20.6816
6,16.291666666666668,17.99,20.6816
6,16.375,17.928766666666668,20.6816
6,16.458333333333336,17.875866666666667,20.6816
6,16.541666666666668,17.8281,20.6816
6,16.625,17.786933333333334,20.6816
6,16.708333333333336,17.74973333333333,20.6816
